fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2025-2026,May,16,KERALA,1605,MALAPPURAM,557518,355.038516866072,11,116,2.43225,2461,0,18696,399856,120902,57941,16235,5571,4.74471,1426.819772,35797,38777,134966,219836,0,433174,623768,21157,1419.642812,330419,67,40.09,71.7,100,NA
2025-2026,May,16,KERALA,1611,ALAPPUZHA,1028199,400.737562981799,10,194,2.7174409,1758,0,21702,749145,115553,43317,4158,1129,3.10636,3007.9292171,71790,76086,172028,273832,0,266973,398773,23460,3002.1054162,687081,32,65.46,82.2,100,NA
2025-2026,May,16,KERALA,1612,PATHANAMTHITTA,296220,347.28886456168,13,56,0,910,0,8314,406495,117704,32976,5599,2086,0,1411.71187,30138,32503,62215,108964,1,165557,258223,9224,1411.71187,359470,44,68.16,91.5,100,NA
2025-2026,May,16,KERALA,1609,IDUKKI,520219,380.615107846396,12,44,6.99,1874,0,11945,547538,93254,27336,74404,24292,23.14991,2114.1522592,44011,53377,124763,228190,0,215538,369081,13819,2084.0123492,408060,34,68.17,87.16,100.01,NA
2025-2026,May,16,KERALA,1610,KOTTAYAM,339609,370.436329817392,11,19,0,822,0,10538,373916,52972,18738,11670,4163,2.71022,1387.830927,33240,34827,78997,120884,0,210885,295367,11360,1385.120707,345493,51,73.28,85.44,100,NA
2025-2026,May,16,KERALA,1614,THIRUVANANTHAPURAM,1279645,351.773501218221,10,80,0,1245,0,23927,891464,143576,56507,18931,7790,3.89502,3139.8291449,81401,86468,216219,329744,0,400099,570599,25172,3135.9341249,772214,49,79.07,86.18,100,NA
2025-2026,May,16,KERALA,1606,PALAKKAD,739619,533.749103516829,8,33,4.928,1833,1,32856,230378,86616,81678,5239,20695,2.36703,1236.9355397,26602,28482,201117,290481,0,418927,568561,34689,1229.6405097,202876,60,63.69,70.3,100,NA
2025-2026,May,16,KERALA,1608,ERNAKULAM,420758,335.923765967229,10,50,0,840,0,12915,389313,77538,30013,4535,2773,1.57475,1309.369641,35737,37402,98526,151976,0,274332,385741,13755,1307.794891,349808,49,59.74,71.44,100.01,NA
2025-2026,May,16,KERALA,1610,KOTTAYAM,339609,366.110074751401,12,19,0,900,0,10518,407484,57246,18743,12557,4166,2.71022,1494.550197,33815,35448,79031,120946,0,210954,295480,11418,1491.839977,376972,51,73.12,85.88,100,NA
2025-2026,May,16,KERALA,1614,THIRUVANANTHAPURAM,1279645,342.41707614035,11,84,0,1273,0,24024,985509,158959,56538,19954,7793,3.89502,3378.4461229,85829,91194,216279,329860,0,400283,570875,25297,3374.5511029,854875,49,79.55,86.89,100,NA
2025-2026,May,16,KERALA,1602,KANNUR,551394,357.759632337087,10,47,0,1249,1,15142,338571,16184,7995,21486,13439,3.60738,1214.8777448,33506,35036,119814,177721,0,268017,369974,16391,1211.2703648,315812,40,58.07,85.49,100,NA
2025-2026,May,16,KERALA,1604,KOZHIKODE,1016283,365.955764523057,9,77,0,1189,0,20633,567563,67599,36435,9281,3960,3.90904,2080.9385558,61191,64764,183661,293576,2,360836,534607,21822,2077.0295158,511296,37,54.33,86.11,100,NA
2025-2026,May,16,KERALA,1601,KASARGOD,433892,403.454663690778,10,24,3.108,989,0,12868,197140,13913,9578,26712,23854,17.20585,815.684374,19293,20948,99818,154539,1,173905,250772,13857,795.370524,173482,53,60.17,69.69,100,NA
2025-2026,May,16,KERALA,1604,KOZHIKODE,1016283,369.146457028088,11,101,0,1640,0,20994,909152,107130,36482,14179,3966,6.91798,3363.020377,77667,82429,183982,294114,2,361226,535164,22634,3356.102397,821675,36,59.34,87.43,100,NA
2025-2026,May,16,KERALA,1614,THIRUVANANTHAPURAM,1279645,354.352019744417,13,115,0,1549,0,24605,1480925,236738,56617,36717,7808,11.5169,5259.2045484,106214,112848,216647,330493,0,400844,571765,26154,5247.6876484,1290494,49,79.52,87.49,100,NA
2025-2026,May,16,KERALA,1604,KOZHIKODE,1016283,364.352243942794,11,99,0,1625,0,20888,882420,103623,36480,14067,3966,6.91798,3222.035051,76400,81064,183950,294052,2,361200,535128,22513,3215.117071,797263,36,58.99,87.36,100,NA
2025-2026,May,16,KERALA,1606,PALAKKAD,739619,464.228677745352,9,61,8.727,2798,0,32568,392345,146671,81878,10032,20706,9.52904,1839.6340457,41808,44656,201500,291224,0,419954,570094,35366,1821.3780057,349195,60,68.34,75.39,100.01,NA
2025-2026,May,16,KERALA,1607,THRISSUR,457256,345.608475381893,14,100,1.22,1355,0,15060,613065,197515,46900,5393,2437,15.2468,2135.2713996,41683,43968,143780,190309,7,354931,435362,16415,2118.8045996,546006,50,46.05,83.48,100,NA
2025-2026,May,16,KERALA,1609,IDUKKI,520219,370.055167215533,15,53,8.4921,2975,0,11505,821694,112653,27387,118685,24340,25.37107,3074.5842757,54362,66756,125035,228745,1,215877,369642,14480,3040.7211057,612242,34,66.68,88.99,100.01,NA
2025-2026,May,16,KERALA,1610,KOTTAYAM,339609,362.171644251992,14,21,0,1081,0,10580,499747,70001,18758,15893,4169,6.74722,1816.689147,35532,37324,79129,121106,1,211057,295646,11661,1809.941927,462680,51,72.39,86.42,100,NA
2025-2026,May,16,KERALA,1612,PATHANAMTHITTA,296220,355.701314896509,14,56,0,921,0,8421,451777,130660,32988,5980,2086,5.84513,1612.8218594,30764,33245,62264,109050,1,165615,258324,9342,1606.9767294,399711,44,68.48,91.55,100.01,NA
2025-2026,May,16,KERALA,1605,MALAPPURAM,557518,365.890637669967,11,126,2.43225,2554,0,18710,435084,130433,57953,17779,5581,6.40245,1600.766322,37418,40524,135046,219987,0,433300,623994,21264,1591.931622,360167,67,40.41,72.13,100,NA
2025-2026,May,16,KERALA,1614,THIRUVANANTHAPURAM,1279645,358.606547823936,12,99,0,1424,0,24251,1180664,189325,56578,27332,7797,11.5169,4245.4553118,94231,100109,216431,330127,0,400589,571367,25675,4233.9384118,1026885,49,78.76,86.34,100,NA
2025-2026,May,16,KERALA,1601,KASARGOD,433892,393.873228068175,10,23,3.108,981,0,12764,175430,12782,9578,24091,23837,17.20585,711.285654,16938,18447,99781,154474,1,173874,250722,13745,690.971804,153701,53,59.36,67.42,100,NA
2025-2026,May,16,KERALA,1610,KOTTAYAM,339609,355.227066834569,14,21,0,1126,0,10626,536025,75869,18766,17237,4170,6.74722,1910.853105,36270,38150,79186,121201,1,211117,295746,11752,1904.105885,496246,51,72.67,86.44,100,NA
2025-2026,May,16,KERALA,1612,PATHANAMTHITTA,296220,358.766742026781,15,58,0,927,0,8474,475937,137938,32998,6394,2086,5.84513,1713.348799,31075,33604,62282,109083,1,165642,258363,9401,1707.503669,421021,44,68.47,91.36,100,NA
2025-2026,May,16,KERALA,1606,PALAKKAD,739619,474.26613489691,9,51,8.727,2644,0,32586,351587,131639,81845,8724,20705,9.52904,1685.7141157,38074,40668,201421,291079,0,419838,569903,35230,1667.4580757,312599,60,68.16,74.15,100.01,NA
2025-2026,May,16,KERALA,1606,PALAKKAD,739619,448.121416412445,9,69,9.762,3000,0,32561,444821,164189,81934,12166,20709,9.52904,2012.6292057,47543,50767,201569,291376,0,420233,570514,35561,1993.3381657,396940,60,69.46,76.62,100.01,NA
2025-2026,May,16,KERALA,1609,IDUKKI,520219,380.011168107404,15,54,8.4921,3186,0,11501,882650,116950,27397,136276,24346,25.37107,3388.0317453,56059,68948,125092,228792,1,215909,369418,14687,3354.1685753,655266,33,66.93,89.35,100.01,NA
2025-2026,May,16,KERALA,1610,KOTTAYAM,339609,363.36537087634,16,22,0,1180,0,10782,597679,84104,18785,19261,4176,6.74722,2178.505735,37021,39023,79261,121334,1,211208,295911,11962,2171.758515,553054,51,72.27,86.29,100,NA
2025-2026,May,16,KERALA,1612,PATHANAMTHITTA,296220,357.484916546008,16,60,0,1057,0,8479,526278,151740,33034,6955,2087,5.84513,1887.2095991,31693,34335,62325,109181,1,165722,258499,9536,1881.3644691,465374,43,68.47,91.19,100,NA
2025-2026,May,16,KERALA,1605,MALAPPURAM,557518,362.74433996928,14,135,5.3747049,3003,0,19173,634122,193506,58047,27229,5606,6.40245,2312.0188184,44882,48727,135477,220735,0,434137,625228,22176,2300.2416635,529059,66,40.06,73.22,100,NA
2025-2026,May,16,KERALA,1606,PALAKKAD,739619,439.534558914213,9,72,9.762,3068,0,32672,488125,179508,81970,15724,20715,10.46507,2165.7051357,51370,54943,201652,291533,0,420458,570860,35740,2145.4780657,435683,60,69.98,76.97,100.01,NA
2025-2026,May,16,KERALA,1610,KOTTAYAM,339609,366.353480056864,16,22,0,1234,0,10964,626757,87684,18786,20908,4182,6.74722,2302.893301,37525,39562,79289,121381,1,211246,295978,12198,2296.146081,580044,51,72.25,86.23,100,NA
2025-2026,May,16,KERALA,1614,THIRUVANANTHAPURAM,1279645,353.035915491171,14,120,0,1614,0,24914,1655259,264323,56650,42960,7815,16.45212,5860.1108844,111294,118328,216787,330701,1,401091,572095,26528,5843.6587644,1444174,48,79.72,87.38,100,NA
2025-2026,May,16,KERALA,1602,KANNUR,551394,364.032442896528,12,56,0,1537,1,15489,566209,26986,8027,39222,13460,9.8559,2071.0403546,44697,46760,120141,178269,0,268348,370474,17026,2061.1844546,529820,40,58.3,86.87,100,NA
2025-2026,May,16,KERALA,1604,KOZHIKODE,1016283,363.354359083827,12,105,0,1669,0,21089,955671,112397,36490,15755,3969,6.91798,3479.390217,79630,84533,184027,294166,2,361274,535223,22758,3472.472237,864141,36,59.84,87.64,100,NA
2025-2026,May,16,KERALA,1608,ERNAKULAM,420758,352.838870554547,14,63,0,1099,0,13310,626511,124620,30054,9128,2776,5.18873,2215.7630663,42021,44114,98792,152369,1,274545,386045,14409,2210.5743363,564421,49,61.7,74.2,100.01,NA
2025-2026,May,16,KERALA,1609,IDUKKI,520219,382.754387120788,15,54,8.4921,3138,0,11481,862413,114864,27396,131321,24345,25.37107,3334.7867626,55641,68423,125073,228805,1,215900,369554,14619,3300.9235926,640647,33,66.74,89.24,100.01,NA
2025-2026,June,16,KERALA,1601,KASARGOD,925636,381.267060306928,9,34,3.108,1091,0,13150,268858,18341,9589,36623,23871,19.11085,1047.285843,27300,29568,99931,154729,1,174171,251107,14241,1025.066993,237974,52,61.24,74.01,100,NA
2025-2026,June,16,KERALA,1602,KANNUR,1176306,367.893948361245,13,58,0,1610,1,15668,644361,29869,8034,47581,13465,14.86101,2385.4261346,47689,49968,120270,178500,1,268549,370778,17278,2370.5651246,602761,40,58.88,87.12,100,NA
2025-2026,June,16,KERALA,1605,MALAPPURAM,1189371,373.123459361008,14,137,5.3747049,3086,0,19222,658850,199805,58074,29997,5609,6.40245,2470.1010669,45609,49604,135572,220875,0,434389,625532,22308,2458.323912,549067,66,40.08,72.96,100,NA
2025-2026,June,16,KERALA,1614,THIRUVANANTHAPURAM,2729909,353.049882903482,15,122,0,1701,0,25087,1734552,277204,56671,44891,7815,16.45212,6140.2859249,114740,122012,216857,330821,1,401229,572296,26788,6123.8338049,1514397,48,79.58,87.47,100,NA
2025-2026,May,16,KERALA,1603,WAYANAD,408036,399.410627561623,14,48,205.636221935,829,0,9401,501879,26860,6491,201920,47331,8.42379,2218.618075435,35295,38765,81468,141020,1,159917,263104,10230,2004.5580635,436849,41,53.66,82.55,100.01,NA
2025-2026,May,16,KERALA,1605,MALAPPURAM,557518,365.036149499084,13,131,5.3747049,2988,0,19121,609783,185897,58041,25778,5606,6.40245,2237.7055384,43736,47462,135427,220668,0,434011,625088,22109,2225.9283835,507912,66,39.78,72.81,100.01,NA
2025-2026,May,16,KERALA,1606,PALAKKAD,739619,443.402536934397,9,71,9.762,3046,0,32608,472527,173798,81956,13472,20711,10.46507,2115.4237757,50326,53780,201617,291468,0,420374,570738,35654,2095.1967057,421945,60,69.63,76.73,100.01,NA
2025-2026,May,16,KERALA,1607,THRISSUR,457256,342.777379338833,15,110,2.2459003,1434,0,15223,692352,221150,46943,7146,2438,15.2468,2390.7187417,43476,45927,143945,190559,8,355060,435561,16657,2373.2260414,617219,50,46.74,83.87,100,NA
2025-2026,June,16,KERALA,1604,KOZHIKODE,2168069,365.606682610601,12,114,0,1771,0,21250,1090906,126827,36504,17731,3968,6.91798,3995.343217,86586,92004,184132,294327,2,361462,535470,23021,3988.425237,987643,36,61.22,87.74,100,NA
2025-2026,June,16,KERALA,1612,PATHANAMTHITTA,631935,365.390938319315,17,63,0,1077,0,8520,549621,158501,33046,7140,2089,5.84513,2014.1104591,32002,34702,62351,109234,1,165779,258584,9597,2008.2653291,485804,43,68.52,91.26,100,NA
2025-2026,June,16,KERALA,1602,KANNUR,1176306,363.297295198323,13,57,0,1570,1,15602,617805,29005,8033,45938,13461,9.8559,2254.3247546,46655,48854,120215,178396,1,268471,370653,17172,2244.4688546,577952,40,58.31,86.89,100,NA
2025-2026,June,16,KERALA,1614,THIRUVANANTHAPURAM,2729909,353.035915491171,14,120,0,1614,0,24914,1655259,264323,56650,42960,7815,16.45212,5860.1108844,111294,118328,216787,330701,1,401091,572095,26528,5843.6587644,1444174,48,79.72,87.38,100,NA
2025-2026,June,16,KERALA,1601,KASARGOD,925636,373.463954645337,9,36,3.108,1129,0,13140,284425,19451,9600,38792,23880,19.11085,1084.443703,28912,31287,99978,154813,1,174279,251242,14269,1062.224853,251958,52,61.6,74.83,100,NA
2025-2026,June,16,KERALA,1613,KOLLAM,2029552,362.327700589834,16,213,0,2438,0,20797,1601128,318771,59010,17036,2410,12.02877,5813.3590359,98112,104381,191005,304354,1,410247,598060,23235,5801.3302659,1392353,39,74.56,89.59,100.01,NA
2025-2026,June,16,KERALA,1608,ERNAKULAM,897618,351.940144301697,17,67,0,1327,0,13565,771370,151460,30095,13836,2778,17.73461,2732.4953011,44371,46766,99003,152690,2,274841,386419,14892,2714.7606911,693881,48,62.19,74.53,100.01,NA
2025-2026,June,16,KERALA,1609,IDUKKI,1109798,376.850497117723,16,56,18.1638,3407,0,11784,1032170,134241,27438,157950,24373,29.80599,3937.7075661,61006,75080,125304,229173,1,216067,369595,15191,3889.7377761,768053,33,66.82,89.53,100.01,NA
2025-2026,June,16,KERALA,1611,ALAPPUZHA,2193493,380.130876619463,14,247,4.4376276,2545,0,21885,1285997,192394,43412,6912,1135,45.00817,4937.917467,91741,97466,172418,274465,1,267513,399509,24430,4888.4716694,1181351,32,64.93,83.18,100,NA
2025-2026,June,16,KERALA,1606,PALAKKAD,1577853,438.549133377163,9,84,9.762,3502,0,32805,600815,214606,82109,23353,20722,13.63578,2658.2667557,60944,65368,201977,292146,0,421843,572727,36307,2634.8689757,534759,60,69.95,77.23,100,NA
2025-2026,June,16,KERALA,1610,KOTTAYAM,724500,375.319522717903,17,22,0,1444,0,10999,683998,95081,18818,22786,4182,9.88328,2577.061309,38310,40471,79400,121569,2,211731,296720,12443,2567.178029,632050,50,71.32,85.29,100,NA
2025-2026,June,16,KERALA,1611,ALAPPUZHA,2193493,386.124466876021,14,248,4.4376276,2630,0,21874,1341264,200046,43421,7178,1136,45.00817,5228.394267,93061,98893,172461,274530,1,267630,399655,24504,5178.9484694,1231900,32,64.55,82.95,100,NA
2025-2026,June,16,KERALA,1603,WAYANAD,870477,389.642111259135,15,53,205.636221935,952,0,9549,590747,30830,6504,238322,47375,13.65157,2521.086874935,37691,41610,81577,141214,3,160398,263721,10501,2301.799083,512870,42,52.13,82.04,100.01,NA
2025-2026,June,16,KERALA,1606,PALAKKAD,1577853,437.02662499096,9,84,9.762,3421,0,32805,580754,208161,82095,22593,20721,13.63578,2561.4473857,59748,64099,201947,292103,0,421787,572654,36226,2538.0496057,517065,60,70.06,77.56,100,NA
2025-2026,June,16,KERALA,1614,THIRUVANANTHAPURAM,2729909,345.869777320363,15,126,0,2115,0,24989,1898108,305691,56714,51358,7819,21.16205,6586.1439629,120657,128364,217074,331169,1,401690,572897,27104,6564.9819129,1658269,48,79.66,87.65,100,NA
2025-2026,June,16,KERALA,1603,WAYANAD,870477,400.047029814241,15,51,205.636221935,947,0,9507,565032,29460,6500,228090,47356,13.65157,2479.681525435,37178,40972,81544,141145,2,160217,263477,10454,2260.3937335,491330,42,52.45,82.36,100.01,NA
2025-2026,June,16,KERALA,1604,KOZHIKODE,2168069,341.276372366195,13,129,0,2008,0,21364,1273585,145809,36517,20559,3968,42.37973,4388.824417,91945,97842,184270,294587,2,361890,536059,23372,4346.444687,1154041,36,63.91,88.56,100,NA
2025-2026,June,16,KERALA,1605,MALAPPURAM,1189371,355.306082969408,15,139,6.4457049,3421,0,19171,729088,220525,58117,34533,5614,11.23905,2608.1787691,47287,51489,135735,221159,0,434998,626294,22592,2590.4940142,608565,66,41.3,73.13,100,NA
2025-2026,June,16,KERALA,1610,KOTTAYAM,724500,364.658658163703,17,22,0,1400,0,10991,675686,93857,18817,22253,4182,9.88328,2473.830781,38181,40330,79381,121545,2,211711,296697,12391,2463.947501,624556,50,71.28,85.29,100,NA
2025-2026,June,16,KERALA,1607,THRISSUR,975481,350.056970341357,18,122,5.4578428,1942,0,15265,865751,274708,47033,9537,2438,21.51037,3057.5899341,46890,49684,144329,191175,9,355694,436421,17207,3030.6217213,771648,50,49.91,84.02,100,NA
2025-2026,June,16,KERALA,1608,ERNAKULAM,897618,358.893077671002,19,68,0,1527,0,13855,874213,171492,30108,16311,2778,19.91246,3157.4024011,45333,47822,99081,152809,3,274976,386599,15382,3137.4899411,786823,48,63.29,75.22,100.01,NA
2025-2026,June,16,KERALA,1608,ERNAKULAM,897618,357.538809049238,18,68,0,1487,0,13632,855409,167535,30103,16137,2778,19.91246,3078.3316111,45156,47634,99065,152791,3,274965,386585,15119,3058.4191511,769386,48,63.07,75.09,100.01,NA
2025-2026,June,16,KERALA,1609,IDUKKI,1109798,381.949106356693,17,59,20.0950101,3485,0,11971,1108910,141431,27457,173120,24373,37.35117,4292.9180154,63154,78017,125426,229382,2,216176,369756,15456,4235.4718353,826016,33,66.11,88.87,100.01,NA
2025-2026,June,16,KERALA,1613,KOLLAM,2029552,366.001676931585,17,222,0.7445,2941,0,20695,1797384,357765,59070,17978,2410,13.35502,6592.5551009,100355,106943,191220,304707,1,410762,598748,23636,6578.4555809,1562612,39,74.32,89.84,100.01,NA
2025-2026,June,16,KERALA,1605,MALAPPURAM,1189371,370.068459463179,16,143,18.024187,3570,0,19404,821019,247923,58157,41578,5624,11.23905,3067.5956022,49479,53961,135949,221527,3,435237,626584,22974,3038.3323652,686842,66,42.7,72.79,100,NA
2025-2026,June,16,KERALA,1607,THRISSUR,975481,358.98409688304,18,122,7.8836861,1966,0,15287,880794,279675,47043,10383,2438,21.51037,3191.3044424,47179,50024,144362,191232,9,355722,436469,17253,3161.9103863,784559,50,50.42,84.05,100,NA
2025-2026,June,16,KERALA,1609,IDUKKI,1109798,378.567469273112,17,61,20.0950101,3510,0,12239,1151760,144606,27466,179056,24376,37.35117,4417.6348642,64244,79445,125471,229461,3,216198,369792,15749,4360.1886841,857807,33,66.16,88.63,100.01,NA
2025-2026,June,16,KERALA,1601,KASARGOD,925636,378.35703242757,11,44,4.989,1562,0,13053,408017,25964,9626,61363,23910,23.48882,1572.238833,34979,37959,100176,155155,2,174703,251858,14615,1543.761013,362266,52,63.43,78.22,100,NA
2025-2026,June,16,KERALA,1606,PALAKKAD,1577853,425.099036454314,10,94,9.762,3696,0,33010,680331,241140,82195,30772,20728,16.43063,2918.2731557,65967,70868,202214,292553,0,422030,573049,36706,2892.0805257,604984,60,69.84,77.31,100,NA
2025-2026,June,16,KERALA,1609,IDUKKI,1109798,378.563525081353,17,61,20.0950101,3510,0,12592,1151772,144606,27466,179056,24376,37.35117,4417.6348642,64244,79445,125482,229478,3,216205,369803,16102,4360.1886841,857819,33,66.16,88.63,100.01,NA
2025-2026,June,16,KERALA,1614,THIRUVANANTHAPURAM,2729909,352.852663469177,17,130,0.6781037,2226,0,25715,2190260,353381,56762,59165,7826,27.98007,7757.0489206,124514,132623,217255,331522,3,401918,573304,27941,7728.3907469,1915927,48,80.21,88.12,100,NA
2025-2026,June,16,KERALA,1603,WAYANAD,870477,403.284233530816,16,53,208.889821935,974,0,9675,627566,32617,6509,253884,47389,13.65157,2753.416124935,38312,42363,81616,141282,3,160435,263770,10649,2530.874733,544897,42,51.78,82.01,100.01,NA
2025-2026,June,16,KERALA,1604,KOZHIKODE,2168069,361.717182262022,14,137,4.99998424,2031,0,21567,1388298,158792,36532,22919,3969,43.92633,5070.63872124,94515,100684,184360,294739,2,361937,536133,23598,5021.712407,1257706,36,65.34,89.04,100,NA
2025-2026,June,16,KERALA,1612,PATHANAMTHITTA,631935,364.102024077235,18,68,0,1166,0,8605,605219,174545,33090,7858,2093,9.58131,2213.1959391,33120,35955,62413,109380,1,165996,258925,9771,2203.6146291,534074,43,68.9,90.97,100,NA
2025-2026,June,16,KERALA,1614,THIRUVANANTHAPURAM,2729909,354.949352107329,16,128,0.6781037,2152,0,25251,2007138,321978,56738,55658,7822,27.98007,7152.9815006,122500,130378,217157,331334,2,401803,573103,27403,7124.3233269,1753985,48,79.79,87.8,100,NA
2025-2026,June,16,KERALA,1602,KANNUR,1176306,368.801946530264,16,65,1.83883,2268,0,15758,879750,38994,8053,71428,13493,44.40323,3290.7771846,54316,57145,120669,179185,4,269228,371769,18026,3244.5351246,820408,40,62.65,87.78,100,NA
2025-2026,June,16,KERALA,1603,WAYANAD,870477,415.825671065521,19,54,220.829937101,1242,0,9923,801345,39451,6514,329329,47437,13.65157,3566.679730901,40804,45393,81745,141536,4,160548,263987,11165,3332.1982238,695477,41,50.64,83.63,100.01,NA
2025-2026,June,16,KERALA,1605,MALAPPURAM,1189371,363.961593098385,17,147,31.06666578,3904,0,19618,927551,286254,58196,45799,5626,11.23905,3418.23511218,52100,56831,136123,221815,4,435201,626629,23522,3375.9293964,778863,66,44.94,73.69,100,NA
2025-2026,June,16,KERALA,1607,THRISSUR,975481,354.724275118338,20,129,18.7393068,2024,0,15644,987844,310993,47090,12962,2443,21.51037,3544.3721451,49021,52077,144585,191557,11,355881,436711,17668,3504.1224683,879367,51,52.54,84.09,100,NA
2025-2026,June,16,KERALA,1608,ERNAKULAM,897618,355.22026642681,21,71,0.65,1596,0,14146,1002264,197573,30140,17997,2777,19.91246,3580.8073111,46437,49050,99203,152995,4,275113,386783,15742,3560.2448511,902327,47,63.86,75.39,100.01,NA
2025-2026,June,16,KERALA,1612,PATHANAMTHITTA,631935,362.692884368448,20,70,0,1215,0,9197,704012,204080,33128,9221,2096,9.58131,2562.9827391,34321,37370,62481,109516,3,166144,259143,10412,2553.4014291,621219,42,70.35,91.42,100,NA
2025-2026,June,16,KERALA,1614,THIRUVANANTHAPURAM,2729909,354.834658688898,19,132,0.6781037,2355,0,26510,2474209,401667,56794,68803,7825,27.98007,8808.0092341,127484,135943,217380,331727,3,402088,573555,28865,8779.3510604,2167526,48,80.63,88.25,100,NA
2025-2026,June,16,KERALA,1604,KOZHIKODE,2168069,360.786537980287,16,142,4.99998424,2235,0,21675,1574422,180110,36552,26065,3969,43.92633,5729.22894124,97750,104294,184454,294902,2,362033,536265,23910,5680.302627,1426604,36,67.9,89.7,100,NA
2025-2026,June,16,KERALA,1607,THRISSUR,975481,360.21618051422,18,126,7.8836861,1974,0,15394,898799,285160,47050,10652,2438,21.51037,3267.0134844,47559,50441,144413,191304,9,355759,436516,17368,3237.6194283,800252,50,50.86,84.1,100,NA
